1.0 5.08008e+11 
2.0 5.08008e+11 
3.0 5.09086e+11 
4.0 5.09086e+11 
5.0 5.09086e+11 
6.0 5.11785e+11 
8.0 5.15598e+11 
10.0 5.15598e+11 
12.0 5.15598e+11 
15.0 5.08008e+11 
16.0 5.08008e+11
17.0 5.08008e+11 
18.0 5.08008e+11
19.0 5.09086e+11 
20.0 5.09086e+11 
23.0 5.1453e+11 
25.0 5.15598e+11  
29.0 5.15598e+11  

